season,round,driver,driver_points,driver_wins,driver_standings_pos
2022,1,leclerc,26,1,1
2022,1,sainz,18,0,2
2022,1,hamilton,15,0,3
2022,1,russell,12,0,4
2022,1,kevin_magnussen,10,0,5
2022,1,bottas,8,0,6
2022,1,ocon,6,0,7
2022,1,tsunoda,4,0,8
2022,1,alonso,2,0,9
2022,1,zhou,1,0,10
2022,1,mick_schumacher,0,0,11
2022,1,stroll,0,0,12
2022,1,albon,0,0,13
2022,1,ricciardo,0,0,14
2022,1,norris,0,0,15
2022,1,latifi,0,0,16
2022,1,hulkenberg,0,0,17
2022,1,perez,0,0,18
2022,1,max_verstappen,0,0,19
2022,1,gasly,0,0,20
2022,2,leclerc,45,1,1
2022,2,sainz,33,0,2
2022,2,max_verstappen,25,1,3
2022,2,russell,22,0,4
2022,2,hamilton,16,0,5
2022,2,ocon,14,0,6
2022,2,perez,12,0,7
2022,2,kevin_magnussen,12,0,8
2022,2,bottas,8,0,9
2022,2,norris,6,0,10
2022,2,tsunoda,4,0,11
2022,2,gasly,4,0,12
2022,2,alonso,2,0,13
2022,2,zhou,1,0,14
2022,2,mick_schumacher,0,0,15
2022,2,stroll,0,0,16
2022,2,hulkenberg,0,0,17
2022,2,albon,0,0,18
2022,2,ricciardo,0,0,19
2022,2,latifi,0,0,20
2022,3,leclerc,71,2,1
2022,3,russell,37,0,2
2022,3,sainz,33,0,3
2022,3,perez,30,0,4
2022,3,hamilton,28,0,5
2022,3,max_verstappen,25,1,6
2022,3,ocon,20,0,7
2022,3,norris,16,0,8
2022,3,kevin_magnussen,12,0,9
2022,3,bottas,12,0,10
2022,3,ricciardo,8,0,11
2022,3,gasly,6,0,12
2022,3,tsunoda,4,0,13
2022,3,alonso,2,0,14
2022,3,zhou,1,0,15
2022,3,albon,1,0,16
2022,3,mick_schumacher,0,0,17
2022,3,stroll,0,0,18
2022,3,hulkenberg,0,0,19
2022,3,latifi,0,0,20
2022,3,vettel,0,0,21
2022,4,leclerc,86,2,1
2022,4,max_verstappen,59,2,2
2022,4,perez,54,0,3
2022,4,russell,49,0,4
2022,4,sainz,38,0,5
2022,4,norris,35,0,6
2022,4,hamilton,28,0,7
2022,4,bottas,24,0,8
2022,4,ocon,20,0,9
2022,4,kevin_magnussen,15,0,10
2022,4,ricciardo,11,0,11
2022,4,tsunoda,10,0,12
2022,4,gasly,6,0,13
2022,4,vettel,4,0,14
2022,4,alonso,2,0,15
2022,4,zhou,1,0,16
2022,4,albon,1,0,17
2022,4,stroll,1,0,18
2022,4,mick_schumacher,0,0,19
2022,4,hulkenberg,0,0,20
2022,4,latifi,0,0,21
2022,5,leclerc,104,2,1
2022,5,max_verstappen,85,3,2
2022,5,perez,66,0,3
2022,5,russell,59,0,4
2022,5,sainz,53,0,5
2022,5,hamilton,36,0,6
2022,5,norris,35,0,7
2022,5,bottas,30,0,8
2022,5,ocon,24,0,9
2022,5,kevin_magnussen,15,0,10
2022,5,ricciardo,11,0,11
2022,5,tsunoda,10,0,12
2022,5,gasly,6,0,13
2022,5,vettel,4,0,14
2022,5,albon,3,0,15
2022,5,alonso,2,0,16
2022,5,stroll,2,0,17
2022,5,zhou,1,0,18
2022,5,mick_schumacher,0,0,19
2022,5,hulkenberg,0,0,20
2022,5,latifi,0,0,21
2022,6,max_verstappen,110,4,1
2022,6,leclerc,104,2,2
2022,6,perez,85,0,3
2022,6,russell,74,0,4
2022,6,sainz,65,0,5
2022,6,hamilton,46,0,6
2022,6,norris,39,0,7
2022,6,bottas,38,0,8
2022,6,ocon,30,0,9
2022,6,kevin_magnussen,15,0,10
2022,6,tsunoda,11,0,11
2022,6,ricciardo,11,0,12
2022,6,gasly,6,0,13
2022,6,vettel,4,0,14
2022,6,alonso,4,0,15
2022,6,albon,3,0,16
2022,6,stroll,2,0,17
2022,6,zhou,1,0,18
2022,6,mick_schumacher,0,0,19
2022,6,hulkenberg,0,0,20
2022,6,latifi,0,0,21
2022,7,max_verstappen,125,4,1
2022,7,leclerc,116,2,2
2022,7,perez,110,1,3
2022,7,russell,84,0,4
2022,7,sainz,83,0,5
2022,7,hamilton,50,0,6
2022,7,norris,48,0,7
2022,7,bottas,40,0,8
2022,7,ocon,30,0,9
2022,7,kevin_magnussen,15,0,10
2022,7,ricciardo,11,0,11
2022,7,tsunoda,11,0,12
2022,7,alonso,10,0,13
2022,7,gasly,6,0,14
2022,7,vettel,5,0,15
2022,7,albon,3,0,16
2022,7,stroll,2,0,17
2022,7,zhou,1,0,18
2022,7,mick_schumacher,0,0,19
2022,7,hulkenberg,0,0,20
2022,7,latifi,0,0,21
2022,8,max_verstappen,150,5,1
2022,8,perez,129,1,2
2022,8,leclerc,116,2,3
2022,8,russell,99,0,4
2022,8,sainz,83,0,5
2022,8,hamilton,62,0,6
2022,8,norris,50,0,7
2022,8,bottas,40,0,8
2022,8,ocon,31,0,9
2022,8,gasly,16,0,10
2022,8,alonso,16,0,11
2022,8,kevin_magnussen,15,0,12
2022,8,ricciardo,15,0,13
2022,8,vettel,13,0,14
2022,8,tsunoda,11,0,15
2022,8,albon,3,0,16
2022,8,stroll,2,0,17
2022,8,zhou,1,0,18
2022,8,mick_schumacher,0,0,19
2022,8,hulkenberg,0,0,20
2022,8,latifi,0,0,21
2022,9,max_verstappen,175,6,1
2022,9,perez,129,1,2
2022,9,leclerc,126,2,3
2022,9,russell,111,0,4
2022,9,sainz,102,0,5
2022,9,hamilton,77,0,6
2022,9,norris,50,0,7
2022,9,bottas,46,0,8
2022,9,ocon,39,0,9
2022,9,alonso,18,0,10
2022,9,gasly,16,0,11
2022,9,kevin_magnussen,15,0,12
2022,9,ricciardo,15,0,13
2022,9,vettel,13,0,14
2022,9,tsunoda,11,0,15
2022,9,zhou,5,0,16
2022,9,albon,3,0,17
2022,9,stroll,3,0,18
2022,9,mick_schumacher,0,0,19
2022,9,hulkenberg,0,0,20
2022,9,latifi,0,0,21
2022,10,max_verstappen,181,6,1
2022,10,perez,147,1,2
2022,10,leclerc,138,2,3
2022,10,sainz,127,1,4
2022,10,russell,111,0,5
2022,10,hamilton,93,0,6
2022,10,norris,58,0,7
2022,10,bottas,46,0,8
2022,10,ocon,39,0,9
2022,10,alonso,28,0,10
2022,10,gasly,16,0,11
2022,10,kevin_magnussen,16,0,12
2022,10,vettel,15,0,13
2022,10,ricciardo,15,0,14
2022,10,tsunoda,11,0,15
2022,10,zhou,5,0,16
2022,10,mick_schumacher,4,0,17
2022,10,albon,3,0,18
2022,10,stroll,3,0,19
2022,10,latifi,0,0,20
2022,10,hulkenberg,0,0,21
2022,11,max_verstappen,208,6,1
2022,11,leclerc,170,3,2
2022,11,perez,151,1,3
2022,11,sainz,133,1,4
2022,11,russell,128,0,5
2022,11,hamilton,109,0,6
2022,11,norris,64,0,7
2022,11,ocon,52,0,8
2022,11,bottas,46,0,9
2022,11,alonso,29,0,10
2022,11,kevin_magnussen,22,0,11
2022,11,ricciardo,17,0,12
2022,11,gasly,16,0,13
2022,11,vettel,15,0,14
2022,11,mick_schumacher,12,0,15
2022,11,tsunoda,11,0,16
2022,11,zhou,5,0,17
2022,11,albon,3,0,18
2022,11,stroll,3,0,19
2022,11,latifi,0,0,20
2022,11,hulkenberg,0,0,21
2022,12,max_verstappen,233,7,1
2022,12,leclerc,170,3,2
2022,12,perez,163,1,3
2022,12,sainz,144,1,4
2022,12,russell,143,0,5
2022,12,hamilton,127,0,6
2022,12,norris,70,0,7
2022,12,ocon,56,0,8
2022,12,bottas,46,0,9
2022,12,alonso,37,0,10
2022,12,kevin_magnussen,22,0,11
2022,12,ricciardo,19,0,12
2022,12,gasly,16,0,13
2022,12,vettel,15,0,14
2022,12,mick_schumacher,12,0,15
2022,12,tsunoda,11,0,16
2022,12,zhou,5,0,17
2022,12,stroll,4,0,18
2022,12,albon,3,0,19
2022,12,latifi,0,0,20
2022,12,hulkenberg,0,0,21
2022,13,max_verstappen,258,8,1
2022,13,leclerc,178,3,2
2022,13,perez,173,1,3
2022,13,russell,158,0,4
2022,13,sainz,156,1,5
2022,13,hamilton,146,0,6
2022,13,norris,76,0,7
2022,13,ocon,58,0,8
2022,13,bottas,46,0,9
2022,13,alonso,41,0,10
2022,13,kevin_magnussen,22,0,11
2022,13,ricciardo,19,0,12
2022,13,gasly,16,0,13
2022,13,vettel,16,0,14
2022,13,mick_schumacher,12,0,15
2022,13,tsunoda,11,0,16
2022,13,zhou,5,0,17
2022,13,stroll,4,0,18
2022,13,albon,3,0,19
2022,13,latifi,0,0,20
2022,13,hulkenberg,0,0,21
2022,14,max_verstappen,284,9,1
2022,14,perez,191,1,2
2022,14,leclerc,186,3,3
2022,14,sainz,171,1,4
2022,14,russell,170,0,5
2022,14,hamilton,146,0,6
2022,14,norris,76,0,7
2022,14,ocon,64,0,8
2022,14,alonso,51,0,9
2022,14,bottas,46,0,10
2022,14,kevin_magnussen,22,0,11
2022,14,vettel,20,0,12
2022,14,ricciardo,19,0,13
2022,14,gasly,18,0,14
2022,14,mick_schumacher,12,0,15
2022,14,tsunoda,11,0,16
2022,14,zhou,5,0,17
2022,14,albon,4,0,18
2022,14,stroll,4,0,19
2022,14,latifi,0,0,20
2022,14,hulkenberg,0,0,21
2022,15,max_verstappen,310,10,1
2022,15,leclerc,201,3,2
2022,15,perez,201,1,3
2022,15,russell,188,0,4
2022,15,sainz,175,1,5
2022,15,hamilton,158,0,6
2022,15,norris,82,0,7
2022,15,ocon,66,0,8
2022,15,alonso,59,0,9
2022,15,bottas,46,0,10
2022,15,kevin_magnussen,22,0,11
2022,15,vettel,20,0,12
2022,15,ricciardo,19,0,13
2022,15,gasly,18,0,14
2022,15,mick_schumacher,12,0,15
2022,15,tsunoda,11,0,16
2022,15,zhou,5,0,17
2022,15,stroll,5,0,18
2022,15,albon,4,0,19
2022,15,latifi,0,0,20
2022,15,hulkenberg,0,0,21
2022,16,max_verstappen,335,11,1
2022,16,leclerc,219,3,2
2022,16,perez,210,1,3
2022,16,russell,203,0,4
2022,16,sainz,187,1,5
2022,16,hamilton,168,0,6
2022,16,norris,88,0,7
2022,16,ocon,66,0,8
2022,16,alonso,59,0,9
2022,16,bottas,46,0,10
2022,16,gasly,22,0,11
2022,16,kevin_magnussen,22,0,12
2022,16,vettel,20,0,13
2022,16,ricciardo,19,0,14
2022,16,mick_schumacher,12,0,15
2022,16,tsunoda,11,0,16
2022,16,zhou,6,0,17
2022,16,stroll,5,0,18
2022,16,albon,4,0,19
2022,16,de_vries,2,0,20
2022,16,latifi,0,0,21
2022,16,hulkenberg,0,0,22
2022,17,max_verstappen,341,11,1
2022,17,leclerc,237,3,2
2022,17,perez,235,2,3
2022,17,russell,203,0,4
2022,17,sainz,202,1,5
2022,17,hamilton,170,0,6
2022,17,norris,100,0,7
2022,17,ocon,66,0,8
2022,17,alonso,59,0,9
2022,17,bottas,46,0,10
2022,17,ricciardo,29,0,11
2022,17,vettel,24,0,12
2022,17,gasly,23,0,13
2022,17,kevin_magnussen,22,0,14
2022,17,stroll,13,0,15
2022,17,mick_schumacher,12,0,16
2022,17,tsunoda,11,0,17
2022,17,zhou,6,0,18
2022,17,albon,4,0,19
2022,17,de_vries,2,0,20
2022,17,latifi,0,0,21
2022,17,hulkenberg,0,0,22
2022,18,max_verstappen,366,12,1
2022,18,perez,253,2,2
2022,18,leclerc,252,3,3
2022,18,russell,207,0,4
2022,18,sainz,202,1,5
2022,18,hamilton,180,0,6
2022,18,norris,101,0,7
2022,18,ocon,78,0,8
2022,18,alonso,65,0,9
2022,18,bottas,46,0,10
2022,18,vettel,32,0,11
2022,18,ricciardo,29,0,12
2022,18,gasly,23,0,13
2022,18,kevin_magnussen,22,0,14
2022,18,stroll,13,0,15
2022,18,mick_schumacher,12,0,16
2022,18,tsunoda,11,0,17
2022,18,zhou,6,0,18
2022,18,albon,4,0,19
2022,18,latifi,2,0,20
2022,18,de_vries,2,0,21
2022,18,hulkenberg,0,0,22
2022,19,max_verstappen,391,13,1
2022,19,leclerc,267,3,2
2022,19,perez,265,2,3
2022,19,russell,218,0,4
2022,19,sainz,202,1,5
2022,19,hamilton,198,0,6
2022,19,norris,109,0,7
2022,19,ocon,78,0,8
2022,19,alonso,71,0,9
2022,19,bottas,46,0,10
2022,19,vettel,36,0,11
2022,19,ricciardo,29,0,12
2022,19,kevin_magnussen,24,0,13
2022,19,gasly,23,0,14
2022,19,stroll,13,0,15
2022,19,mick_schumacher,12,0,16
2022,19,tsunoda,12,0,17
2022,19,zhou,6,0,18
2022,19,albon,4,0,19
2022,19,latifi,2,0,20
2022,19,de_vries,2,0,21
2022,19,hulkenberg,0,0,22
2022,20,max_verstappen,416,14,1
2022,20,perez,280,2,2
2022,20,leclerc,275,3,3
2022,20,russell,231,0,4
2022,20,hamilton,216,0,5
2022,20,sainz,212,1,6
2022,20,norris,111,0,7
2022,20,ocon,82,0,8
2022,20,alonso,71,0,9
2022,20,bottas,47,0,10
2022,20,vettel,36,0,11
2022,20,ricciardo,35,0,12
2022,20,kevin_magnussen,24,0,13
2022,20,gasly,23,0,14
2022,20,stroll,13,0,15
2022,20,mick_schumacher,12,0,16
2022,20,tsunoda,12,0,17
2022,20,zhou,6,0,18
2022,20,albon,4,0,19
2022,20,latifi,2,0,20
2022,20,de_vries,2,0,21
2022,20,hulkenberg,0,0,22
2022,21,max_verstappen,429,14,1
2022,21,leclerc,290,3,2
2022,21,perez,290,2,3
2022,21,russell,265,1,4
2022,21,hamilton,240,0,5
2022,21,sainz,234,1,6
2022,21,norris,113,0,7
2022,21,ocon,86,0,8
2022,21,alonso,81,0,9
2022,21,bottas,49,0,10
2022,21,vettel,36,0,11
2022,21,ricciardo,35,0,12
2022,21,kevin_magnussen,25,0,13
2022,21,gasly,23,0,14
2022,21,stroll,14,0,15
2022,21,mick_schumacher,12,0,16
2022,21,tsunoda,12,0,17
2022,21,zhou,6,0,18
2022,21,albon,4,0,19
2022,21,latifi,2,0,20
2022,21,de_vries,2,0,21
2022,21,hulkenberg,0,0,22
2022,22,max_verstappen,454,15,1
2022,22,leclerc,308,3,2
2022,22,perez,305,2,3
2022,22,russell,275,1,4
2022,22,sainz,246,1,5
2022,22,hamilton,240,0,6
2022,22,norris,122,0,7
2022,22,ocon,92,0,8
2022,22,alonso,81,0,9
2022,22,bottas,49,0,10
2022,22,ricciardo,37,0,11
2022,22,vettel,37,0,12
2022,22,kevin_magnussen,25,0,13
2022,22,gasly,23,0,14
